sequence,date,slot,videoNumber,title,sourceMarketplace,sourceUrl,sourceZip,videoEntry,videoSha256,catalogProductId,affiliateMarketplace,affiliateLink,storeLink,publicationStatus,caption,hashtags
"1249","2027-09-20","1","2542","Suporte Organizador Cozinha Banheiro Plástico Com Adesivo face","shopee","https://shopee.com.br/product/364956871/22206998798","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2542/Suporte Organizador Cozinha Banheiro Plástico Com Adesivo face.mp4","e8418453339970f9d3775dcb1e4062db4ddd76801de55fe04c9e637e39ddee2a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1250","2027-09-20","2","2543","Polvo do Humor Reversível Gigante 70cm Feliz e Bravo","shopee","https://shopee.com.br/Polvo-do-Humor-Reversível-Gigante-70cm-Feliz-e-Bravo-i.467609545.9987419212","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2543/Polvo do Humor Reversível Gigante 70cm Feliz e Bravo.mp4","9c35ebe75a4ad6c1217cc19992b00638b43a2b8d3611bcd4806cefa1649609ca","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1251","2027-09-20","3","2544","110V 220V Máquina De Cozimento Elétrica Multifuncional 1.7L Panela Inteligente De 1.7L","shopee","https://shopee.com.br/110V-220V-Máquina-De-Cozimento-Elétrica-Multifuncional-1.7L-Panela-Inteligente-De-1.7L-i.619203587.16889436217","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2544/110V 220V Máquina De Cozimento Elétrica Multifuncional 1.7L Panela Inteligente De 1.7L.mp4","be6a3d64fabdd0cad9a2f2db891bf79d397f913620bf1289a5876b5a81ae1784","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1252","2027-09-21","1","2545","Cabo Supercalla Usa Ímãs e Elimina Emaranhado para iphone, V8, Tipo-C Android","shopee","https://shopee.com.br/Cabo-Supercalla-Usa-Ímãs-e-Elimina-Emaranhado-para-iphone-V8-Tipo-C-Android-i.330132651.6477250937","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2545/Cabo Supercalla Usa Ímãs e Elimina Emaranhado para iphone, V8, Tipo-C Android.mp4","7d4f1b0f6e1168942d916ca6e2122f30d954fb1b65432298c0d9b277de5566f5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1253","2027-09-21","2","2547","Protetor De Cabo Carregador Fio USB Universal Serve Para Todos Os Tipos De Celulares Com Vários Modelos De Bichinhos","shopee","https://shopee.com.br/product/478733087/15528428688","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2547/Protetor De Cabo Carregador Fio USB Universal Serve Para Todos Os Tipos De Celulares Com Vários Modelos De Bichinhos.mp4","4c55e7e78721c763e97a9f7e6ab1e8335a329f8ab9162bee1b65d5af65275e35","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1254","2027-09-21","3","2548","Escorredor 2 em 1 Duplo com cesta de Drenagem de Alimentos, Massas, Alimentos, Verduras, Multiuso Prático e Resistente","shopee","https://shopee.com.br/product/289787709/10578179040","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2548/Escorredor 2 em 1 Duplo com cesta de Drenagem de Alimentos, Massas, Alimentos, Verduras, Multiuso Prático e Resistente.mp4","6f9144ba695b648af6f44bc359dd1769adaddfe975c99f237616ba2a07036fca","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1255","2027-09-22","1","2549","Organizador De Calça JeansOrganizador De Guarda Roupa ArrumadosSeparador De Roupa","shopee","https://shopee.com.br/organizador-gaveta-de-guarda-roupa-Caixa-De-Armazenamento-Para-Calças-Jeans-Compartimentos-Suéter-i.516437780.16606935145","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2549/Organizador De Calça JeansOrganizador De Guarda Roupa ArrumadosSeparador De Roupa.mp4","da34946d153e28ca407ba2965f90a3aa25618b7396b804d8ec56917021d8ae9b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1256","2027-09-22","2","2550","Plástico Criativo Moderno Cesta De Frutas Secas, Prato De Frutas De 3 Camadas, Prato De Doces, Sala De Estar, Lanche Em Casa","outro","https://pt.aliexpress.com/item/1005004252512830.html","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2550/Plástico Criativo Moderno Cesta De Frutas Secas, Prato De Frutas De 3 Camadas, Prato De Doces, Sala De Estar, Lanche Em Casa.mp4","b3d9a51c41b94805119961b6147b24c98642d63b266410901116f17f521a5d5f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1257","2027-09-22","3","2551","[Flourishroly2] Prateleira Flutuante Invisível Para Serviço Pesado Montada Na Parede A Biblioteca Do Quarto","shopee","https://shopee.com.br/product/315047498/22020346962","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2551/[Flourishroly2] Prateleira Flutuante Invisível Para Serviço Pesado Montada Na Parede A Biblioteca Do Quarto.mp4","536f356c02aabb6d43bde56b9634d8768d2873f1166cc3260d5ca0f4c892625e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1258","2027-09-23","1","2553","Toalha De Mesa De Couro À Prova D_água De Óleo Anti Queimadura Descartável Tapete Retangular Nórdico Leve De Luxo Alto Nível Café","shopee","https://shopee.com.br/Toalha-De-Mesa-De-Couro-À-Prova-D'água-De-Óleo-Anti-Queimadura-Descartável-Tapete-Retangular-Nórdico-Leve-De-Luxo-Alto-Nível-Café-i.447089161.22413391643","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2553/Toalha De Mesa De Couro À Prova D_água De Óleo Anti Queimadura Descartável Tapete Retangular Nórdico Leve De Luxo Alto Nível Café.mp4","9af672038694c8c9119661b99fdb73b3fb853725e040266ac01b0bcd41caa354","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1259","2027-09-23","2","2554","Tampa Protetora Alimentos Para Micro-ondas Plástico Com Alça","shopee","https://shopee.com.br/product/464122825/12792742689","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2554/Tampa Protetora Alimentos Para Micro-ondas Plástico Com Alça.mp4","d42a2fda47d24bfc71e4bc795ef80c0d4bac04e658b52d4b1b441e906ac4c63e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1260","2027-09-23","3","2555","Aparador De Unha Elétrica Bebê Cortador Lixa Unha Azul Rosa","shopee","https://shopee.com.br/product/300356983/4465258554","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2555/Aparador De Unha Elétrica Bebê Cortador Lixa Unha Azul Rosa.mp4","1a8470710f3e667c8b1b4c4ba153fa3b3da1ae0113d0f30f3386350ab699aa00","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1261","2027-09-24","1","2556","Bebird R1 Visual Inteligente Varas De Orelha Endoscópio 300 W Alta Precisão Earpick Mini Câmera Otoscópio Cuidados De Saúde Ouvido Limpo","shopee","https://shopee.com.br/product/778950013/16072927189","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2556/Bebird R1 Visual Inteligente Varas De Orelha Endoscópio 300 W Alta Precisão Earpick Mini Câmera Otoscópio Cuidados De Saúde Ouvido Limpo.mp4","43f4ea4127c72b4689bc9532c3608fe8272935bcd25b816b3dad9ebb92548af0","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1262","2027-09-24","2","2562","Sapateira Organizadora 2 Portas Basculante varias cores","shopee","https://shopee.com.br/product/406309233/11312167416","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2562/Sapateira Organizadora 2 Portas Basculante varias cores.mp4","8010421b66cc576ef321d56a62f6c6e731b4d5d8e32ab87a115898acd6320471","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1263","2027-09-24","3","2563","Fita De Cabeça Roller Clipe Mágico Preguiçoso De Torção Bow headwear Fio De Seda Fêmea high-end Camélia Bola Disco De Cabelo Artefato","shopee","https://shopee.com.br/product/857255939/21798431630","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2563/Fita De Cabeça Roller Clipe Mágico Preguiçoso De Torção Bow headwear Fio De Seda Fêmea high-end Camélia Bola Disco De Cabelo Artefato.mp4","a883ca667925c3ae2f96e784db279a96580a407ca1192f91a440f2fce7fa7e3d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1264","2027-09-25","1","2569","Copo acrílico whisk 250 ML LED C SENSOR","shopee","https://shopee.com.br/Copo-acrílico-whisk-250-ML-LED-C-SENSOR-i.381901074.9613045432","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2569/Copo acrílico whisk 250 ML LED C SENSOR.mp4","90df4968030019d88e3dec18e3546dd0af954c97bfb9bf8e9f33c7f77ebc6a8f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1265","2027-09-25","2","2570","Adesivo Para Piso Chão Lavável Madeira","shopee","https://shopee.com.br/product/322399178/19698469306","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2570/Adesivo Para Piso Chão Lavável Madeira.mp4","cadeeec512630be061186971d9017643a2e1e3f872a0fd07d8e1f082ab1c377a","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1266","2027-09-25","3","2577","Puxa Saco e Porta Sacolas Dispenser Organizador de Sacolinhas Plásticas","shopee","https://shopee.com.br/product/788136556/21072561739","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2577/Puxa Saco e Porta Sacolas Dispenser Organizador de Sacolinhas Plásticas.mp4","d4ae69638dec5f3c2040a283b6a166cee2a51150911797e7af60ac244d89c352","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1267","2027-09-26","1","2578","Mini Selador De Saco Portátil A Vácuo Com Faca De Corte Recarregável USB Plástico Máquina De Selagem De Alimentos","shopee","https://shopee.com.br/product/809516761/20343266594","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2578/Mini Selador De Saco Portátil A Vácuo Com Faca De Corte Recarregável USB Plástico Máquina De Selagem De Alimentos.mp4","d1d01a41ba635ab5acf541e28f91266416d93575e40256823391a2320dd90c95","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1268","2027-09-26","2","2579","Adesivo para Espelho de Tomada ou Interruptor Floral 27","shopee","https://shopee.com.br/product/438536695/11061917116","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2579/Adesivo para Espelho de Tomada ou Interruptor Floral 27.mp4","5adb62ee9f1c56a3a00932fa8fe0bbbf0d4e8737c00bb80bb3a8aec042ffeabe","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1269","2027-09-26","3","2580","A.T.A Bolsa De Viagem De Desenho De Grande Capacidade De Armazenamento De Crianças","shopee","https://shopee.com.br/product/468276650/17470409276","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2580/A.T.A Bolsa De Viagem De Desenho De Grande Capacidade De Armazenamento De Crianças.mp4","5e7f3e841c4528efb8c49ae598daa8604d5a1150a3ce1cfa0e8e8f4551b109dd","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1270","2027-09-27","1","2581","Linha Capilar Sombra Em Pó Giz Cabelo Fofo Instantânea Preta Raiz Para Cima Modificado Borda De Preenchido Testa","shopee","https://shopee.com.br/product/809996523/19030477170","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2581/Linha Capilar Sombra Em Pó Giz Cabelo Fofo Instantânea Preta Raiz Para Cima Modificado Borda De Preenchido Testa.mp4","d4c82e9e8df96c8e28e851101a295df1a6c38e97f155d36f1ea4d551a0191692","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1271","2027-09-27","2","2582","4 Pares Meias Femininas De Silicone Antiderrapante De Boca Rasa De AlgodãO InvisíVel Meias De Seda De Gelo InvisíVeis Ultrafinas Para Mulheres","shopee","https://shopee.com.br/product/239156097/23824517143","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2582/4 Pares Meias Femininas De Silicone Antiderrapante De Boca Rasa De AlgodãO InvisíVel Meias De Seda De Gelo InvisíVeis Ultrafinas Para Mulheres.mp4","6fae2e0c70e106e81e704ebd7a5c689e9525365ab12b2f9d956949fb28147367","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1272","2027-09-27","3","2583","As decorações do pavimento do jardim do tanque de peixes de pedra luminosa brilham à noite.5 pessaco","shopee","https://shopee.com.br/product/525811503/15900622617","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2583/As decorações do pavimento do jardim do tanque de peixes de pedra luminosa brilham à noite.5 pessaco.mp4","6b2a2a6706b5ba6379b947ae05aa8d52111ec944a928a44e50cd1ad11c7d9010","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1273","2027-09-28","1","2584","Garrafinha De Água De Bebida Dupla Squeeze Infantil 480ml Meninos e Meninas Garrafa Agua ou Suco Com Canudo e alça e adesivo","shopee","https://shopee.com.br/product/237007884/20727401939","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2584/Garrafinha De Água De Bebida Dupla Squeeze Infantil 480ml Meninos e Meninas Garrafa Agua ou Suco Com Canudo e alça e adesivo.mp4","12965db574173a6b4233c577b693cb7dd276957e3b8104be321a20bfb238dd47","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1274","2027-09-28","2","2585","Suporte de plantas várias flores vaso titular prateleiras plantador rack armazenamento organizador exibição para interior casa decoração do jardim","outro","https://pt.aliexpress.com/item/1005004844381979.html","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2585/Suporte de plantas várias flores vaso titular prateleiras plantador rack armazenamento organizador exibição para interior casa decoração do jardim.mp4","69bbf6b602ded4796b28c67dd25718e0898e77df832469220a039cc183761a3d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1275","2027-09-28","3","2586","Janpim Lanterna Sentimentos Levou Uma Parte Superior A Mesa Lamparina Luz Nova Luzes Ao Ar Livre 3D Usb Probe Criativos","shopee","https://shopee.com.br/product/265525750/3635314641","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2586/Janpim Lanterna Sentimentos Levou Uma Parte Superior A Mesa Lamparina Luz Nova Luzes Ao Ar Livre 3D Usb Probe Criativos.mp4","689d76476dcf07873e772335586e2e4fa754febdaad81001a9db06c82ca63d4c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1276","2027-09-29","1","2587","Desktop de flor de cerejeira, decoração pequena, para descompressão, pequenos objetos, gotas de água líquido, ampulheta, presente de aniversário","shopee","https://shopee.com.br/product/358284954/21298596395","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2587/Desktop de flor de cerejeira, decoração pequena, para descompressão, pequenos objetos, gotas de água líquido, ampulheta, presente de aniversário.mp4","b34518b927dbe5fa7bcb47224ec460c7ab0239bd7b94996966d6934ddf697a52","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1277","2027-09-29","2","2588","Chave do carro inteligente Caso Fob Tampa, Estilo do carro para BMW X1, X3, X4, X, X6, F15, F16, G30, E34, E60, E36, E90, 1, 3, 5, 7 séries, F20, F30, 118i, 218i, 320i","outro","https://pt.aliexpress.com/item/1005005432656933.html","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2588/Chave do carro inteligente Caso Fob Tampa, Estilo do carro para BMW X1, X3, X4, X, X6, F15, F16, G30, E34, E60, E36, E90, 1, 3, 5, 7 séries, F20, F30, 118i, 218i, 320i.mp4","57421cdc401617dae28f4f69dbdf91a41520ac6175b7244e4fb8407731b7d448","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1278","2027-09-29","3","2589","Chapéu De Segurança Infantil Anti-Colisão  Capacete Flexível Confortável Ajustável De Proteção Para Segurança De Bebê","shopee","https://shopee.com.br/product/269206167/6652526473","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2589/Chapéu De Segurança Infantil Anti-Colisão  Capacete Flexível Confortável Ajustável De Proteção Para Segurança De Bebê.mp4","9ef61a7330e8454270e841d2ca6f7e0624533121e8773846c89f80c22a1a492d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1279","2027-09-30","1","2590","Escova Espanador De Pó Elétrico Pena Ajustável Portátil Rotativo Multifuncional Escova De Limpeza Domestica","shopee","https://shopee.com.br/product/728525193/17892138419","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2590/Escova Espanador De Pó Elétrico Pena Ajustável Portátil Rotativo Multifuncional Escova De Limpeza Domestica.mp4","2616f2fb4f2ab141f98f56e85aadc746c70c79783e0d02ca557083e7845dc95b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1280","2027-09-30","2","2591","Cinta Modeladora De Cintura Alta Sem Costura Modela O Corpo","shopee","https://shopee.com.br/product/471762388/20704324755","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2591/Cinta Modeladora De Cintura Alta Sem Costura Modela O Corpo.mp4","77bf422b5a6b44871247bf775303c748e7181f5fa774a08f5dcb0a34da240378","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1281","2027-09-30","3","2592","Saco À Prova D_água Para Telefone Celular D_água Tela Sensível Ao Toque Capa De Mergulho Selada Equipamento De Natação Deriva Airbag Universal Anti","shopee","https://shopee.com.br/product/757120444/19598557177","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2592/Saco À Prova D_água Para Telefone Celular D_água Tela Sensível Ao Toque Capa De Mergulho Selada Equipamento De Natação Deriva Airbag Universal Anti.mp4","6814ac5a0ee807e4b58d5225485959ce6d866db19e3c3627a1122bbcf91af7d8","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1282","2027-10-01","1","2593","Protetor De Cabo De Duas Peças De Silicone Data Anti-Quebra USB Carregador De Fio De Bobinador Saver","shopee","https://shopee.com.br/product/183964906/20755265995","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2593/Protetor De Cabo De Duas Peças De Silicone Data Anti-Quebra USB Carregador De Fio De Bobinador Saver.mp4","04caf8b213b3d82679860f2ea5b76adbc04d53957608a1a8cf7a3a9537c77b21","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1283","2027-10-01","2","2594","Sodastream Jet Máquina para Gaseificar Água","shopee","https://shopee.com.br/Sodastream-Jet-Máquina-para-Gaseificar-Água-i.305197280.19230158965","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2594/Sodastream Jet Máquina para Gaseificar Água.mp4","40e09aeed5e190d26d7d473d322aba89f90e9aeae17bbfe8fb5be4812da87b30","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1284","2027-10-01","3","2595","Caixa De Luxo Louis Vuitton De Vidro iPhone Para 11 12 13 14 pro max Com Relevo Fosco LV","shopee","https://shopee.com.br/product/797167659/19697027785","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2595/Caixa De Luxo Louis Vuitton De Vidro iPhone Para 11 12 13 14 pro max Com Relevo Fosco LV.mp4","79944c88ebb8cbfd406593fbb0c8a25b1e7ce689795f15df296dc600f759930b","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1285","2027-10-02","1","2596","MIHAN Acessórios Para Sapatos Com Faixa De Amarração Ajustável Alças Antiderrapantes Pacote De Cadarço Feminino Preguiçoso Elástico De Travamento Alto Salto Em Forma De U PérolaMulticolor","shopee","https://shopee.com.br/product/191440485/10549578384","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2596/MIHAN Acessórios Para Sapatos Com Faixa De Amarração Ajustável Alças Antiderrapantes Pacote De Cadarço Feminino Preguiçoso Elástico De Travamento Alto Salto Em Forma De U PérolaMulticolor.mp4","c8047bac09aa79c4b95d6851899edbaf969f5d4b1d10da4bfd2dfa4a47024f53","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1286","2027-10-02","2","2597","Moldura De Proteção TPU De Cor Contraste Iphone 14 PRO MAX 13 Caixa Macia À Prova De Choque","shopee","https://shopee.com.br/product/263689894/10882939432","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2597/Moldura De Proteção TPU De Cor Contraste Iphone 14 PRO MAX 13 Caixa Macia À Prova De Choque.mp4","3cecb54e69ec38687d11d1288fc1440feea920f2e458928566435c576c274998","","","","","aguardando_revisao_visual_e_link_afiliado","",""
