"sourceZip","videoNumber","title","videoEntry","videoSha256","status","durationSeconds","width","height","resolution","orientation","fps","videoCodec","audioCodec","audioChannels","audioSampleRate","bitRate","bytes","error"
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2016","Passadeira a Vapor Portátil Britânia Vaporizador BVP02V 1100W","VIDEOS 1800-2100/VIDEO 2016/Passadeira a Vapor Portátil Britânia Vaporizador BVP02V 1100W.mp4","dcc891e1e4c9b7360e6444db5741620ad6c0ab50282699c59c69fe238b612abc","ok","9,984","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1322948","1651040",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2017","Cortina Blackout Com Ventosas Para Proteção Contra O Sol De Sala De Estar , Anti-Uv","VIDEOS 1800-2100/VIDEO 2017/Cortina Blackout Com Ventosas Para Proteção Contra O Sol De Sala De Estar , Anti-Uv.mp4","b96d61e609cac8c0746558aa17c0f1fc7d40729500cbc29a7ec0db8d8109cab8","ok","20,317","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3873385","9836947",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2018","Brincos Luminosos LED Meninos E Meninas Presentes De Natal Para Festa De Halloween","VIDEOS 1800-2100/VIDEO 2018/Brincos Luminosos LED Meninos E Meninas Presentes De Natal Para Festa De Halloween.mp4","84b85764555a4428bc666fe71e9e3b6e57f66269b2e0e759b068781241a3cb44","ok","6,733","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2017361","1697862",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2019","Aplique Rabo De Cavalo Perfeito Para Extensão Fibra Futura","VIDEOS 1800-2100/VIDEO 2019/Aplique Rabo De Cavalo Perfeito Para Extensão Fibra Futura.mp4","a105dfd254f5b2159996dd65142afd8a1b761c6e1c6e1023afcaf9002fcb5567","ok","9,891","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3276347","4050794",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2020","Deck de Madeira com Base Plástica (Madeira de Pinus)","VIDEOS 1800-2100/VIDEO 2020/Deck de Madeira com Base Plástica (Madeira de Pinus).mp4","385d31d18751ccb877bd1b8d67541dc22d54c34c9fe50c4c8cae9293471e7ff4","ok","15,533","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2462656","4781556",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2021","Conjunto De Chaves De Fenda Multifuncional Xiaomi 44 Em 1 S2 Slotted Precisão Bit Chave Para Notebook Mini Caixa De Ferramentas Manutenção","VIDEOS 1800-2100/VIDEO 2021/Conjunto De Chaves De Fenda Multifuncional Xiaomi 44 Em 1 S2 Slotted Precisão Bit Chave Para Notebook Mini Caixa De Ferramentas Manutenção.mp4","9bf2d92fd270987cbbc21f19d06bfa3640ef353b41589eb2db0d477a6434e6a5","ok","63,715","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2208975","17593108",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2022","Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da","VIDEOS 1800-2100/VIDEO 2022/Torneira Cabeça De Pulverizador De Pia 3 Funções Pulverização G12 Bocal De Para De Cozinha Puxar Baixo Substituição Da.mp4","40ccc94bc3bdc4d3018e0bea311215d2f8600886c006407661989d5323e6898b","ok","15,974","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2954985","5900367",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2023","Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°","VIDEOS 1800-2100/VIDEO 2023/Novo suporte para celular para carro, espelho retrovisor para carro, navegação AR, carro multifuncional 360°.mp4","75b5d6da004f08170b3c13cb48d63d8633d18df9f061794238fa4125f2631bc9","ok","16,671","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2995877","6243035",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2024","Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários","VIDEOS 1800-2100/VIDEO 2024/Revestimento Antibacteriano À Prova D_água Para Gavetas De Uso Doméstico Almofada De Fundo De Papel Armários.mp4","818bc35beca6c5c8de31ca8de3ded2292f7e3e37c4051c1ab003aad9fb759425","ok","11,493","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1820701","2615665",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2025","Mini Drone Para Crianças Bola Voadora De Ovni Brinquedo Operado À Mão Com Brilhante UFO Bumerangue Luz Led","VIDEOS 1800-2100/VIDEO 2025/Mini Drone Para Crianças Bola Voadora De Ovni Brinquedo Operado À Mão Com Brilhante UFO Bumerangue Luz Led.mp4","3f5bb717f100e94a9c10484a19faa2d8fb3e9e40550711e50db954bcbe4127ab","ok","11,911","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4122875","6138446",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2026","【produtos À Vista】 Cozinha De 1 Peça Para Fazer Almôndegas De Carne Faz Bolinhos De Arroz E Bolas De Peixe Fácil De Operar","VIDEOS 1800-2100/VIDEO 2026/【produtos À Vista】 Cozinha De 1 Peça Para Fazer Almôndegas De Carne Faz Bolinhos De Arroz E Bolas De Peixe Fácil De Operar.mp4","c680e87d69e8ae8c83f5632b6f06cfc77c4839a42a16628b86a8cd7f6aeeecff","ok","7,638","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4355441","4158358",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2027","Adesivo Piso Madeira Antiderrapante Lavável 91,5x15cm Chão Marrom Cinza","VIDEOS 1800-2100/VIDEO 2027/Adesivo Piso Madeira Antiderrapante Lavável 91,5x15cm Chão Marrom Cinza.mp4","3de670a206cdcd7cd0a600de6da82242b0891adfcc5d12d63c1c215c796673f8","ok","47,995","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3408407","20448312",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2028","Varal de Parede Mágico Retrátil Branco 70cm Ordene Original","VIDEOS 1800-2100/VIDEO 2028/Varal de Parede Mágico Retrátil Branco 70cm Ordene Original.mp4","5d2aca555b852b2c4adf360e0fc53eb0d1031824aca7a3b2431e9fa37a8930e0","ok","7,29","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1282521","1168698",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2029","Ornamentos de chá de kung fu, ornamentos de chá de cerâmica para meninos, decoração caseira","VIDEOS 1800-2100/VIDEO 2029/Ornamentos de chá de kung fu, ornamentos de chá de cerâmica para meninos, decoração caseira.mp4","e1e94c12cdf168a5cf0f7d405ca03ce3b4dcb4ce4b120847968c6ca53c101586","ok","19,063","720","1280","720x1280","vertical","30","h264","aac","2","44100","869017","2070759",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2030","Cabelo aplique tic tac blogueira feminina mega hair moda feminina fique linda em segundos tenha cabelos lindos e longos cropped blusa","VIDEOS 1800-2100/VIDEO 2030/Cabelo aplique tic tac blogueira feminina mega hair moda feminina fique linda em segundos tenha cabelos lindos e longos cropped blusa.mp4","21165d82156b4981810c3782422e07152019541eea01d349760535f28ccb59ae","ok","13,699","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3429768","5873050",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2032","Bancos De Moedas Pequenas Desenhos Animados Com Fechadura Cofrinho Banco Chave De Grande Capacidade Menino Menina Presentes Do Festival","VIDEOS 1800-2100/VIDEO 2032/Bancos De Moedas Pequenas Desenhos Animados Com Fechadura Cofrinho Banco Chave De Grande Capacidade Menino Menina Presentes Do Festival.mp4","c2732290afe432dc83f02a1c14137df232b94d97279d904d0c816e9869610f33","ok","16,276","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2802781","5702258",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2033","Protetor De Carregador 2 Em 1 Cabo Telefônico Com Saver Multifuncional Landes Eletrônicos3br","VIDEOS 1800-2100/VIDEO 2033/Protetor De Carregador 2 Em 1 Cabo Telefônico Com Saver Multifuncional Landes Eletrônicos3br.mp4","fca97d4949cf93b07eaf256711d5e3808be8737a654167c8926a114a2687526b","ok","12,817","720","1280","720x1280","vertical","30","h264","aac","2","44100","1758367","2817125",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2034","travelight  Winter Women Hat Letter Labeling Ears Protection Cor Sólida Botões De Bola De Pelúcia Decoração Scarf Beanie Uso Diário","VIDEOS 1800-2100/VIDEO 2034/travelight  Winter Women Hat Letter Labeling Ears Protection Cor Sólida Botões De Bola De Pelúcia Decoração Scarf Beanie Uso Diário.mp4","f730bd739a93daa310547705b00585318886473423d53db4e4c67244b93f0cb9","ok","10,262","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3756056","4818082",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2035","Escova de limpeza Multiuso Com Dispenser multifuncional escova de sapato cheia de líquido tipo prensa Para Casa Em Banheiro Cozinha Limpeza Multiuso","VIDEOS 1800-2100/VIDEO 2035/Escova de limpeza Multiuso Com Dispenser multifuncional escova de sapato cheia de líquido tipo prensa Para Casa Em Banheiro Cozinha Limpeza Multiuso.mp4","34d91a6b87f12d72506d7764ac6218ead379dff47bc8a70e8d78b2342d4c4056","ok","17,368","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2097868","4554472",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2036","Sandálias De Salto Inclinado Para Mulheres Novos Sapatos Romanos","VIDEOS 1800-2100/VIDEO 2036/Sandálias De Salto Inclinado Para Mulheres Novos Sapatos Romanos.mp4","46183e76fc386210a0d3650785eb710c8b6ba3ad0513c83d74f6eb811bf0334e","ok","10,773","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2653187","3572849",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2037","Papel De Parede À Prova D_água-Adesivo De Óleo De Cozinha Fogo Gabinete Resistente A Altas Temperaturas D_água-Pro","VIDEOS 1800-2100/VIDEO 2037/Papel De Parede À Prova D_água-Adesivo De Óleo De Cozinha Fogo Gabinete Resistente A Altas Temperaturas D_água-Pro.mp4","a91776e450a401d5fe29aa840046123f4d039880fbfdf3ffefd20f7035e4e352","ok","5,316","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2011617","1336720",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2038","Luzes Dobráveis Elegantes Com Bateria Grande À Prova D_água Para Atividades Ao Ar Livre","VIDEOS 1800-2100/VIDEO 2038/Luzes Dobráveis Elegantes Com Bateria Grande À Prova D_água Para Atividades Ao Ar Livre.mp4","efb17a36d6d166cfc38b5645921d5560231e7a415a6113bc31c6b518c814b405","ok","23,8","720","1280","720x1280","vertical","30","h264","aac","2","44100","920523","2738558",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2039","(Atualização) Ventilador De Pescoço Dobrável Botão De Toque Portátil Refrigeração Máscara Com USB 360 Graus Neckband Saídas De Ar 5000Mah Recarregável","VIDEOS 1800-2100/VIDEO 2039/(Atualização) Ventilador De Pescoço Dobrável Botão De Toque Portátil Refrigeração Máscara Com USB 360 Graus Neckband Saídas De Ar 5000Mah Recarregável.mp4","932c4916e2ec16a5eb1eae87a96dd9b762d3f84ed67a093d07e390ad20484109","ok","17,228","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4800951","10338849",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2040","Bomba De Ar Elétrica Potente De 220V 55W Saco De Compressão A Vácuo Para Sacos De Armazenamento De Roupas Máquina Seladora","VIDEOS 1800-2100/VIDEO 2040/Bomba De Ar Elétrica Potente De 220V 55W Saco De Compressão A Vácuo Para Sacos De Armazenamento De Roupas Máquina Seladora.mp4","0de1bf5d7e1da39c4458fa8215713cc13a0492f5ecbff78be0d25647ffe2a11b","ok","19,202","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2672776","6415331",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2041","Mesa Criativa Lâmpada De Equilíbrio LED Mini Nocturno USB Decorativa Para Quarto","VIDEOS 1800-2100/VIDEO 2041/Mesa Criativa Lâmpada De Equilíbrio LED Mini Nocturno USB Decorativa Para Quarto.mp4","75dd6fda851d6d86e1c34b61ba201d0d4430016e661348753028149a4144b78c","ok","18,087","720","1280","720x1280","vertical","30","h264","aac","2","44100","1308834","2959112",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2042","(Serra) Bacia Para Lavar Cabelos Com Mangueira","VIDEOS 1800-2100/VIDEO 2042/(Serra) Bacia Para Lavar Cabelos Com Mangueira.mp4","482bb3e3953fe5ba8d67b3e9fb82c7c34787d1ccfc1c523bd73abebe681f3af7","ok","23,289","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2676767","7792406",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2043","Conjunto De Ferramentas De Furação Manual Elétrica Doméstica Caixa Ferragens Armazenamento Multifuncional Chaves De Fenda Elétricas","VIDEOS 1800-2100/VIDEO 2043/Conjunto De Ferramentas De Furação Manual Elétrica Doméstica Caixa Ferragens Armazenamento Multifuncional Chaves De Fenda Elétricas.mp4","fd2ea16a081531f16105cee2f211cce2939eac3312176300c7bc3306d01f6e1c","ok","41,632","720","1280","720x1280","vertical","30","h264","aac","2","44100","2099030","10923353",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2044","90-150cm Zipper Doll Storage Bucket Plush Toy Artifact Cilindro Transparente Caixa Organizadora De Container Para Bonecas Infantis","VIDEOS 1800-2100/VIDEO 2044/90-150cm Zipper Doll Storage Bucket Plush Toy Artifact Cilindro Transparente Caixa Organizadora De Container Para Bonecas Infantis.mp4","09ab50ef7a6ed0abf5ddd2d03797af3946d353abebd1f1124a5952d774309fb8","ok","11,121","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2122893","2951088",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2045","Novos Cadarços Fechadura Magnética Elástico Nenhuma Gravata Laços Tênis Cadarço Crianças Adulto Rainbow Lock One Size Fits All Shoes","VIDEOS 1800-2100/VIDEO 2045/Novos Cadarços Fechadura Magnética Elástico Nenhuma Gravata Laços Tênis Cadarço Crianças Adulto Rainbow Lock One Size Fits All Shoes.mp4","31d482aa13f5e60f37704fd776ccf1746d9ad7be2131afa7a9e35cdde4569100","ok","13,652","720","1280","720x1280","vertical","30","h264","aac","2","44100","2098187","3580557",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2046","Sandália Possession Aranha rasteira","VIDEOS 1800-2100/VIDEO 2046/Sandália Possession Aranha rasteira.mp4","65ae50dcb3d27f48a5260e5b9d13818440b5258986f318b253d08d005c600de3","ok","17,066","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2351069","5015420",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2047","Mini Ventilador USB Em Formato De Urso violento Portátil","VIDEOS 1800-2100/VIDEO 2047/Mini Ventilador USB Em Formato De Urso violento Portátil.mp4","2b010145b3cdd8f9b8be1eaa0ce634103384d24ab3803cde575e15a4d91bf345","ok","12,584","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3848511","6053709",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2048","mini Bolsa De Ombro Feminina Com Três Camadas Para Verão kf111","VIDEOS 1800-2100/VIDEO 2048/mini Bolsa De Ombro Feminina Com Três Camadas Para Verão kf111.mp4","d704e20acf7aafb4b68cd42bb62b5c99435911831e9eaca77adbc6b43681564e","ok","6,803","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2237599","1902799",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2049","Caixa De Armazenagem Automática De Ovos Rolantes Organizador De Cestas Frigor","VIDEOS 1800-2100/VIDEO 2049/Caixa De Armazenagem Automática De Ovos Rolantes Organizador De Cestas Frigor.mp4","5a990af95d6a5f751143347e6674cb34f78f2ffb789dc82429116636526bc1a6","ok","9,798","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1883169","2306412",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2050","Tela Mosquiteira Magnetica Para Janela Com Imã Anti Mosquitos 180x150","VIDEOS 1800-2100/VIDEO 2050/Tela Mosquiteira Magnetica Para Janela Com Imã Anti Mosquitos 180x150.mp4","1aa08ac6f6324e376a549464c5ea395e90ab0f125a282370f456651ba38c2e6d","ok","6,872","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","4320853","3711613",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2051","Varal De Corda Elástica Colorido  Acampamento  Viagem  Portátil","VIDEOS 1800-2100/VIDEO 2051/Varal De Corda Elástica Colorido  Acampamento  Viagem  Portátil.mp4","9b8e75145e0899f5743f672ace7655273d686d95897620493014787b72faba96","ok","10,1","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2867691","3620460",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2052","Chinelos De Garra De Gato tiktok Garras De Gatinho Quente Pisar Como No Cão poop muffin Para Ambiente Interno E Grosso Casa De Verão Feminina","VIDEOS 1800-2100/VIDEO 2052/Chinelos De Garra De Gato tiktok Garras De Gatinho Quente Pisar Como No Cão poop muffin Para Ambiente Interno E Grosso Casa De Verão Feminina.mp4","6301be57fee84de2909954ad453407d2d33959c0a86bb2bb531df47fdb757b97","ok","7,29","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1974216","1799005",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2053","Resina 2004 Epoxi Transparente Com Endurecedor 3154 (150 g)","VIDEOS 1800-2100/VIDEO 2053/Resina 2004 Epoxi Transparente Com Endurecedor 3154 (150 g).mp4","920c2aee4b61acc62522403539262fc177c3176de942e4df7188ae55cba532bb","ok","13,652","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3330105","5682825",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2054","Grampeador Elétrico Automático Rápido e Eficaz","VIDEOS 1800-2100/VIDEO 2054/Grampeador Elétrico Automático Rápido e Eficaz.mp4","2cf09a073f321bf83c829d2f1d5d41f9839e2286f45dd2eae579ee589dadf14b","ok","10,169","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1179429","1499202",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2055","Mesa de cabeceira de madeira inteligente com LED USB, Simples Large Nightstand, Modern Locker Furniture, Glass Cabinet, Bedroom","VIDEOS 1800-2100/VIDEO 2055/Mesa de cabeceira de madeira inteligente com LED USB, Simples Large Nightstand, Modern Locker Furniture, Glass Cabinet, Bedroom.mp4","c1d84bc6eecec0dee5613c4095c9f87e156e3a2d3ab814126e2f4ec326c35d5f","ok","11,516","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1807076","2601286",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2056","Escova Manual Rodo Mágico Removedor Tira Fiapo Pelos Bolinha De Roupa Sofá Paletó","VIDEOS 1800-2100/VIDEO 2056/Escova Manual Rodo Mágico Removedor Tira Fiapo Pelos Bolinha De Roupa Sofá Paletó.mp4","b03052553da31368acb38b061978af14b8adfc8c8efefdf5ce5085e5e57582a4","ok","26,331","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1365537","4494497",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2057","Cachoeira pia da cozinha 304 pia de aço inoxidável grande único slot com toque multifunções cachoeira torneira acima do contador","VIDEOS 1800-2100/VIDEO 2057/Cachoeira pia da cozinha 304 pia de aço inoxidável grande único slot com toque multifunções cachoeira torneira acima do contador.mp4","1033c9b4ea6549a9bc27b95f42770f4340ae64277d58333bec6c0ddd3c3f918a","ok","22,244","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","3190147","8870204",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2058","Prendedor De Roupas De Inox 5 Pçs Com Ganchos","VIDEOS 1800-2100/VIDEO 2058/Prendedor De Roupas De Inox 5 Pçs Com Ganchos.mp4","8d1265d5b0ed5650f1574cf18265176b27b3233f6f6505d2fcd97376d2024d74","ok","15,905","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2428324","4827812",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2059","DOREEN1 Home Melhoria Da Armadura De Aço Inoxidável Cadeado Cilíndrico De Disco","VIDEOS 1800-2100/VIDEO 2059/DOREEN1 Home Melhoria Da Armadura De Aço Inoxidável Cadeado Cilíndrico De Disco.mp4","fee7906355ac1e7cf18e769ca2c02f68d47a2b27700ce34ec44a040467863767","ok","14,256","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2446249","4359216",""
